year,income,Subregion,avg_gov_share,avg_voluntary_prepaid_share,avg_oop_share,avg_other_private_share,avg_external_share
2018,Lower-middle,Eastern Africa,37.31306171249997,3.370295105,34.57750177499997,1.061795414425431,23.677345992499973
2018,Lower-middle,Middle Africa,29.787814460000003,3.395797313333327,46.112044649999966,1.7118243376413937,18.992519216666633
2018,Lower-middle,Northern Africa,38.08608293499992,3.3027732325,54.11521243999998,3.6007620096206625,0.8951694599999998
2018,Lower-middle,Southern Africa,43.450363921999994,11.569444917499972,15.99322014,4.014269322156883,28.089444734
2018,Lower-middle,Western Africa,32.51005554285711,3.1062760328571426,48.63597897142853,3.239359991891033,12.508329492857127
2018,Upper-middle,Eastern Africa,71.6450500499999,0.746791009999999,26.20684624,0.98951256275177,0.41180012
2018,Upper-middle,Middle Africa,43.24487781499995,6.36446369999995,46.606637,2.6087339371442795,1.175287604999995
2018,Upper-middle,Northern Africa,68.17493057,0.82675421,31.002511025,0.57523238658905,0.1215647249999995
2018,Upper-middle,Southern Africa,57.44894790749993,21.042121767499975,16.41390574249997,0.5661876788362846,4.528836907499997
2019,Low,Eastern Africa,18.86458211555552,2.4102386399999975,34.96910317555553,3.179781459271904,41.197408039999964
2019,Low,Middle Africa,12.86136006999995,0.6084173349999995,62.13082313499995,0.8998905718326544,23.49950885999995
2019,Low,Northern Africa,22.5528335599999,2.17739271999999,67.5037078899999,1.20958256721496,6.55648326999999
2019,Low,Southern Africa,23.58915043,4.744820224999995,10.78211212,2.9743809700012185,57.90953635999995
2019,Low,Western Africa,24.866795002499973,2.0901910962499985,46.94348979,5.997053571045395,20.102470637499962
2019,Lower-middle,Eastern Africa,38.96584653749997,3.5817117399999967,34.02765464749995,0.9232888519763918,22.5014982225
2019,Lower-middle,Middle Africa,31.904673259999964,2.9860520999999935,43.7840220133333,1.1919957002003954,20.133256913333334
2019,Lower-middle,Northern Africa,40.8339180925,3.1702799249999973,51.23348903749998,3.5186641663312845,1.2436487374999998
2019,Lower-middle,Southern Africa,35.30040569399996,8.167307104999999,13.197864723999976,3.950364857912038,41.80759196399996
2019,Lower-middle,Western Africa,33.56484345142851,3.1909106957142828,46.476938519999976,3.823416241577682,12.943891115714242
2019,Upper-middle,Eastern Africa,71.5357132,0.748731019999999,26.2749252299999,1.44063055515289,0.0
2019,Upper-middle,Middle Africa,42.42969799,5.7585066849999995,48.43076419499995,2.696155577898022,0.6848756049999996
2019,Upper-middle,Northern Africa,65.88441086,0.928596909999999,32.970144274999996,0.630434334278106,0.36593068500000003
2019,Upper-middle,Southern Africa,58.27346801749992,19.91660141999995,16.2225649375,0.5541537702083572,5.033211844999998
2020,Low,Eastern Africa,19.887393104444424,2.216191128749997,32.93814606111109,2.7168665667995797,42.78952089888886
2020,Low,Middle Africa,13.135081289999999,0.708528515,59.71839142,0.448508262634277,25.98949051
2020,Low,Northern Africa,34.17627716,2.41586494,52.96360779,3.54708814620971,6.89716196
2020,Low,Southern Africa,26.933305739999952,5.004731075,11.40711164499995,3.097070217132564,53.55778121999995
2020,Low,Western Africa,27.54447555624995,1.4570131412499987,48.52810335374996,3.1258762478828386,19.34453165499996
2020,Lower-middle,Eastern Africa,36.305930134999954,3.432831197499997,36.551244257499974,0.7856880128383613,22.924306394999974
2020,Lower-middle,Middle Africa,32.663189566666595,2.14883494,36.304886499999895,6.391646782557153,22.491442039999967
2020,Lower-middle,Northern Africa,42.26704502,2.3189672425,49.418956754999975,4.048857033252712,1.9461739224999977
2020,Lower-middle,Southern Africa,45.51172599799998,7.037869174999975,14.891189193999981,4.501476675271985,30.36560840799998
2020,Lower-middle,Western Africa,34.977909631428524,3.0315305671428554,43.8284705042857,3.800374066191046,14.361715317142856
2020,Upper-middle,Eastern Africa,76.69721222,0.61548889,21.5991115599999,0.748790621757507,0.33939669
2020,Upper-middle,Middle Africa,41.518408774999955,5.100365249999995,45.47002696999995,2.193685501813885,5.7175135
2020,Upper-middle,Northern Africa,68.67708015,0.970716179999999,30.3922987,0.607430875301361,0.1415487
2020,Upper-middle,Southern Africa,63.59687518999995,17.8791097425,15.48355126499997,0.3882330045271369,2.6522308075
2021,Low,Eastern Africa,22.786092441111066,3.126435123749984,31.947827019999977,2.278366603105504,40.46181254777777
2021,Low,Middle Africa,16.17639970999995,0.46573255999999996,59.527645109999995,0.339398398995399,23.490824224999997
2021,Low,Northern Africa,26.06090164,2.49878836,58.2450675999999,3.16609334945678,10.02914906
2021,Low,Southern Africa,22.265530589999997,4.606894120000001,10.491547584999996,2.7164263725280735,59.91960143999995
2021,Low,Western Africa,25.267648816249974,1.8500939174999975,49.81538486499996,3.0676207304932133,19.999251721249973
2021,Lower-middle,Eastern Africa,29.335071325,3.3408278675,32.74699830999995,0.7189372312277533,33.858165264999975
2021,Lower-middle,Middle Africa,34.60946528333333,2.05347764,35.291259446666636,6.18044523398081,21.86535247333333
2021,Lower-middle,Northern Africa,43.66536712749998,2.6211973749999977,45.52625274749995,4.260200172662725,3.926982567499998
2021,Lower-middle,Southern Africa,44.24527663999998,6.452005489999975,13.503555011999975,4.431529179215428,33.544341277999976
2021,Lower-middle,Western Africa,33.73003836999998,3.25099353142857,44.261163711428544,3.3024771724428397,15.455327204285672
2021,Upper-middle,Eastern Africa,71.44548035,0.76789725,26.9475193,0.839103102684021,0.0
2021,Upper-middle,Middle Africa,45.92603874499995,5.36472318999995,43.22991943,2.6360013633966433,2.843317269999995
2021,Upper-middle,Northern Africa,65.540237425,0.9917351,32.44639110499995,0.679857552051544,1.1775762099999945
2021,Upper-middle,Southern Africa,63.676060675,17.451286077499997,14.643230674999995,0.3597575464882535,3.8696650274999977
2022,Low,Eastern Africa,21.91254425,3.0934965824999985,33.56895520888886,2.3032406190974766,39.72140079111111
2022,Low,Middle Africa,18.645791055,0.43968321,52.91058159,0.37012265622615803,27.633821485
2022,Low,Northern Africa,21.7658519699999,1.82371806999999,42.50963211,2.31074428558349,31.59005356
2022,Low,Southern Africa,20.4922728549999,5.01827395,11.49411821499995,2.8607618808746325,60.134572985
2022,Low,Western Africa,25.222042202499985,1.8618270212499977,51.32109713624996,2.9556833356618855,18.639350264999997
2022,Lower-middle,Eastern Africa,32.570061445,3.3279110199999975,31.13492154999995,0.676222921349108,32.290883064999946
2022,Lower-middle,Middle Africa,29.971751529999995,2.18109711333333,36.63031451,7.484006245930971,23.7328306833333
2022,Lower-middle,Northern Africa,43.84745311749995,2.6080933225000003,43.0693206775,3.2703633904457066,7.204769467499995
2022,Lower-middle,Southern Africa,44.78877296399998,6.4601639075,14.15367240799994,4.3642236590385375,32.39804448799992
2022,Lower-middle,Western Africa,33.744008337142816,3.3061146471428557,43.68760599428567,3.5423443828310246,15.71992669714284
2022,Upper-middle,Eastern Africa,68.1877975499999,0.853876949999999,29.9647712699999,0.993554234504699,0.0
2022,Upper-middle,Middle Africa,47.89299201999995,4.474412559999999,42.31748389999996,2.5577288866043077,2.757382634999995
2022,Upper-middle,Northern Africa,56.796094895,1.22750186999999,40.989826205,0.936239063739776,1.1322095549999995
2022,Upper-middle,Southern Africa,60.04877376499998,18.26822245,15.668009994999997,0.4002426281003852,5.61475116
2023,Low,Eastern Africa,21.617778035555546,3.0088120237499987,30.98064056999999,2.104712248314168,42.85622660333331
2023,Low,Middle Africa,19.80545281999995,0.40559369499999953,48.3510952,0.3209854960441585,31.11687278499995
2023,Low,Northern Africa,20.74396706,2.46108889999999,57.3663139299999,3.11832356452941,16.31030655
2023,Low,Southern Africa,19.63773202499995,4.78909485,11.1867671,2.778697967529292,61.607707979999944
2023,Low,Western Africa,23.03309965124995,2.15154329375,52.49036693499996,3.4695996702648673,18.85539048874995
2023,Lower-middle,Eastern Africa,33.897387977499974,3.4976902149999995,34.396275519999925,0.7414564918726678,27.4671897875
2023,Lower-middle,Middle Africa,28.5510339733333,2.2316427933333336,37.42834345333333,7.292233228683469,24.496746383333335
2023,Lower-middle,Northern Africa,44.25671100499997,2.6371432249999947,44.04072666249998,2.389790832996363,6.6756283049999725
2023,Lower-middle,Southern Africa,41.33262252799998,7.149038715,15.53675479999998,4.523147895932194,33.79287309399997
2023,Lower-middle,Western Africa,34.43450941285713,3.0508360028571397,42.49452781571426,3.44929710456303,16.570829665714285
2023,Upper-middle,Eastern Africa,70.26874542,0.7967326,27.9594249699999,0.975097000598907,0.0
2023,Upper-middle,Middle Africa,48.96826743999995,4.296715049999994,41.6273584399999,2.3634633719921068,2.7441956999999997
2023,Upper-middle,Northern Africa,66.611877445,1.10193622,32.089372635000004,0.783786594867706,0.35588801999999997
2023,Upper-middle,Southern Africa,59.97826194749997,18.200569034999972,15.921427489999976,0.4143583185068541,5.485383212499995
